Version,CommitId,Fichier,ContientBogue,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,LinesAdded,LinesDeleted,CommitsChanged,BugFixingCommits,CommitsBeforeVersion,DevelopersChanged,DevelopersBeforeVersion,AverageTimeBetweenChanges,AverageDeveloperExpertise,MinimumDeveloperExpertise
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,AccumuloRowSerializer.java,False,28,3,19,6,4,,,,1.0,0.0,1.0,11,11.0,6.0,11,0.0,0.0,9.0,2,,381,45,247,92.0,152,89,,141,180.0,85.0,120,15,,4,,0.0,36,143,199,17,11,30,5,3,8.275319080833146,66.544700546094,24.048958618080075
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,AccumuloSerDe.java,False,8,1,7,0,1,,,,1.0,0.0,1.0,11,11.0,4.0,11,0.0,0.0,2.0,9,,157,26,108,53.0,48,23,,58,75.0,49.0,35,3,,2,,0.0,21,422,84,46,33,62,10,7,6.482248589895004,91.38201331211874,7.505677089914831
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,AccumuloSerDeParameters.java,False,9,1,6,1,2,,,,1.0,2.0,10.0,23,21.0,5.0,23,0.0,0.0,3.0,20,,292,54,185,82.0,93,53,,102,141.0,79.0,81,4,,2,,0.0,29,285,389,12,11,5,7,10,8.261029449338197,63.89980482596472,29.18775385452839
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,AccumuloStorageHandler.java,False,15,1,12,1,3,,,,1.0,0.0,2.0,21,21.0,4.0,21,0.0,0.0,3.0,18,,408,54,305,125.0,154,49,,142,196.0,100.0,121,9,,4,,0.0,16,477,20,38,7,85,10,3,9.438843900946063,3.696661711038027,3.5280852736276165
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,AccumuloTestSetup.java,False,19,2,16,0,2,,,,1.0,0.0,2.0,4,4.0,1.0,4,0.0,0.0,3.0,1,,127,18,89,47.0,52,20,,68,78.0,46.0,38,3,,2,,0.0,22,559,375,25,14,3,9,10,3.506488251984072,24.823192016893714,12.356343360676384
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,AcidCompactionHistoryService.java,False,7,0,7,0,1,,,,2.0,0.0,1.0,6,6.0,2.0,6,0.0,1.0,3.0,2,,82,7,55,28.0,19,20,,26,36.0,23.0,16,3,,1,,0.0,36,793,272,10,1,43,1,5,7.362576588733578,87.40140567301478,26.832361833650594
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,AcidEventListener.java,False,10,1,8,1,2,,,,1.0,0.0,0.0,5,5.0,2.0,5,0.0,1.0,0.0,4,,94,14,54,25.0,23,26,,29,39.0,21.0,19,3,,1,,0.0,48,986,449,50,19,42,1,8,3.506578719616388,43.359890455989095,34.50364130634797
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,AcidHouseKeeperService.java,False,7,0,7,0,1,,,,2.0,0.0,1.0,6,6.0,2.0,6,0.0,1.0,3.0,2,,82,6,55,28.0,19,21,,26,36.0,23.0,16,3,,1,,0.0,38,952,107,24,15,60,1,8,1.3903333833508587,32.7679288611139,20.239735965246513
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,AcidInputFormat.java,False,6,0,5,1,1,,,,6.0,0.0,0.0,17,17.0,5.0,17,6.0,0.0,0.0,11,,242,16,101,57.0,25,125,,51,72.0,47.0,26,2,,1,,1.0,24,157,465,20,5,0,7,5,5.886896542556829,47.583804850350134,19.91655315149822
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,AcidOpenTxnsCounterService.java,False,5,0,5,0,1,,,,2.0,0.0,1.0,6,6.0,2.0,6,0.0,1.0,3.0,2,,69,0,48,27.0,14,22,,23,32.0,22.0,13,2,,1,,0.0,46,203,293,34,6,56,1,9,3.490780073517287,13.227266301344448,11.451772172931587
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,AcidOutputFormat.java,False,6,0,4,3,1,,,,2.0,0.0,0.0,33,33.0,15.0,33,2.0,0.0,0.0,31,,305,33,153,64.0,58,120,,76,112.0,61.0,51,3,,1,,0.0,78,863,410,30,2,59,3,1,1.5181508629648337,23.189062603096865,15.945237331948523
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,AcidStats.java,False,7,0,7,0,1,,,,1.0,0.0,0.0,4,4.0,3.0,4,0.0,0.0,0.0,4,,60,6,34,13.0,19,20,,23,28.0,12.0,19,1,,0,,0.0,59,836,85,0,0,21,2,5,6.133828485395272,62.7201610883091,44.84752378194906
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,AcidTable.java,False,6,0,4,2,1,,,,1.0,0.0,1.0,13,13.0,6.0,13,3.0,0.0,0.0,10,,129,20,64,26.0,23,45,,29,45.0,25.0,20,3,,1,,0.0,70,252,116,41,28,26,10,17,8.569010240027563,49.51205068954504,8.02787420167264
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,AcidTableSerializer.java,False,34,3,30,1,4,,,,1.0,2.0,2.0,2,0.0,0.0,2,0.0,0.0,0.0,2,,117,13,80,35.0,51,24,,56,66.0,35.0,42,4,,3,,0.0,30,916,423,33,20,63,6,15,1.5496849697623465,80.73123554931998,35.77176560138357
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,AcidUtils.java,False,12,0,10,3,2,,,,12.0,25.0,20.0,49,26.0,11.0,51,7.0,4.0,0.0,40,,748,59,511,171.0,301,179,,217,334.0,162.0,219,14,,3,,0.0,35,454,227,7,6,77,3,5,3.7581959783851406,85.6776711759774,32.657977163081924
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,AcidWriteSetService.java,False,7,0,7,0,1,,,,2.0,0.0,1.0,6,6.0,2.0,6,0.0,1.0,3.0,2,,78,3,55,28.0,19,20,,26,36.0,23.0,16,3,,1,,0.0,36,594,286,30,23,79,4,4,2.245277537338012,70.61591463379202,6.098334441576684
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,AddDynamicPartitions.java,False,11,1,10,1,3,,,,6.0,3.0,11.0,59,58.0,13.0,61,1.0,2.0,0.0,58,,864,108,714,162.0,437,57,,340,502.0,146.0,385,17,,4,,0.0,8,967,210,10,5,10,10,14,4.553190420359929,61.02959819043794,50.52452739488677
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,AddForeignKeyRequest.java,False,8,0,7,0,2,,,,6.0,3.0,5.0,39,38.0,4.0,41,1.0,2.0,0.0,38,,443,67,351,110.0,168,28,,157,241.0,102.0,153,6,,4,,0.0,8,444,152,41,25,36,4,5,8.706173057058297,15.043638660302612,2.6889714243705254
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,AddIndexEvent.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,2,2.0,1.0,2,0.0,0.0,0.0,2,,36,6,13,7.0,3,17,,7,10.0,7.0,3,1,,0,,1.0,31,948,173,39,5,14,10,16,5.447336159737396,58.24241206396335,57.25633551405887
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,AddPartitionDesc.java,False,5,0,4,1,1,,,,2.0,0.0,1.0,41,41.0,16.0,41,2.0,1.0,0.0,38,,305,48,188,79.0,77,69,,86,138.0,74.0,66,4,,2,,0.0,37,774,329,15,11,96,5,5,5.910604547988507,31.581250837142555,30.811197392066127
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,AddPartitionEvent.java,False,7,0,5,2,1,,,,1.0,0.0,0.0,5,5.0,3.0,5,0.0,0.0,0.0,5,,78,13,38,17.0,14,27,,23,30.0,17.0,13,3,,1,,0.0,71,430,125,14,3,53,5,8,1.5831502674572788,96.84856393446496,82.61261265110525
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,AddPartitionMessage.java,False,6,0,6,0,2,,,,1.0,0.0,0.0,4,4.0,0.0,4,0.0,0.0,1.0,3,,54,7,18,9.0,6,29,,9,14.0,8.0,6,3,,1,,1.0,61,940,432,33,24,74,5,12,4.6354249454823115,80.82218811929894,79.73541468209922
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,AddPartitionReplicationTask.java,False,17,1,16,1,1,,,,3.0,0.0,0.0,6,6.0,1.0,6,0.0,0.0,0.0,6,,111,14,78,23.0,49,20,,30,39.0,25.0,16,2,,0,,0.0,26,82,405,25,8,66,4,11,5.499161571318954,30.814956097093056,4.5546974400040545
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,AddPartitionsRequest.java,False,11,1,10,1,3,,,,6.0,3.0,12.0,59,58.0,13.0,61,1.0,2.0,0.0,58,,849,108,711,163.0,437,45,,344,504.0,148.0,385,17,,4,,0.0,6,576,141,34,18,61,6,12,8.960740634505404,37.36161754035873,14.477037894072005
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,AddPartitionsResult.java,False,8,0,7,0,2,,,,6.0,3.0,6.0,38,37.0,4.0,40,1.0,2.0,0.0,37,,447,65,357,111.0,174,28,,159,246.0,104.0,158,6,,4,,0.0,8,15,343,12,2,81,10,11,6.9884142896051635,97.46925119697386,22.14148981693079
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,AddPrimaryKeyRequest.java,False,8,0,7,0,2,,,,6.0,3.0,5.0,39,38.0,4.0,41,1.0,2.0,0.0,38,,443,67,351,110.0,168,28,,157,241.0,102.0,153,6,,4,,0.0,8,1000,90,49,5,59,2,12,9.74738669213318,29.017564375543046,27.226195163946027
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,AddResourceProcessor.java,False,14,1,13,0,2,,,,2.0,0.0,2.0,3,3.0,0.0,3,0.0,0.0,0.0,3,,82,10,50,24.0,25,22,,25,32.0,21.0,16,4,,1,,0.0,44,472,327,41,15,26,6,10,9.826187299822177,50.4432859571556,47.298677184394286
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,Address.java,False,7,0,5,2,2,,,,2.0,4.0,1.0,55,51.0,14.0,55,0.0,3.0,0.0,52,,465,54,310,79.0,164,101,,168,242.0,74.0,170,9,,1,,0.0,33,566,236,35,14,82,4,18,3.168444056889051,93.143583433106,8.265397081377243
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,Adjacency.java,False,10,0,9,1,3,,,,6.0,3.0,7.0,49,48.0,8.0,51,1.0,2.0,0.0,48,,664,84,541,136.0,305,48,,245,373.0,123.0,274,11,,4,,0.0,9,476,422,40,30,94,1,19,1.4350026968993959,19.02539295100559,5.237523099079822
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,AdjacencyType.java,False,5,0,3,1,1,,,,1.0,1.0,0.0,3,4.0,3.0,5,0.0,1.0,0.0,4,,45,7,25,11.0,9,13,,11,15.0,9.0,6,3,,1,,0.0,52,679,64,25,12,100,9,18,9.682447312836867,9.178997488290994,6.416343906333097
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,AdminAuthorizedServlet.java,False,10,0,8,2,2,,,,1.0,0.0,1.0,1,1.0,0.0,1,0.0,0.0,1.0,0,,45,6,17,11.0,4,22,,8,11.0,9.0,2,2,,1,,1.0,29,118,129,25,20,65,4,4,9.92463432619914,91.51464413476481,20.17207304350756
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,AggrStats.java,False,9,0,8,1,2,,,,6.0,3.0,7.0,44,43.0,7.0,46,1.0,2.0,0.0,43,,542,77,438,124.0,235,33,,207,307.0,114.0,208,8,,4,,0.0,8,877,160,15,12,50,9,3,7.116377755595668,9.485340552252604,2.5430915755830084
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,AggrStatsInvalidatorFilter.java,False,14,0,12,2,3,,,,1.0,1.0,1.0,5,4.0,4.0,5,1.0,0.0,0.0,4,,121,8,79,31.0,38,34,,34,49.0,27.0,24,8,,5,,0.0,43,857,227,23,23,86,5,5,3.509867458477711,59.44370920505217,19.186034768532082
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,AggregateDefinition.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,5,5.0,4.0,5,5.0,0.0,0.0,0,,51,6,28,14.0,8,17,,15,21.0,13.0,8,1,,0,,0.0,61,155,397,33,5,14,10,3,2.439061259242741,97.76302868772031,52.13418785466299
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,AMReporter.java,False,11,0,11,0,2,,,,9.0,0.0,1.0,32,32.0,29.0,32,8.0,0.0,3.0,21,,475,56,379,145.0,197,40,,185,249.0,128.0,143,8,,3,,0.0,11,590,144,3,1,25,6,16,7.770519888257438,48.79272531694534,3.25395451267731
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,ASTBuilder.java,False,14,0,13,1,4,,,,1.0,14.0,0.0,18,4.0,1.0,18,18.0,0.0,0.0,0,,308,30,252,59.0,179,26,,123,153.0,55.0,112,42,,2,,0.0,10,247,161,1,1,14,4,18,9.820392670559237,76.42140128185018,73.14711678650569
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,ASTConverter.java,False,18,1,15,2,4,,,,7.0,2.0,2.0,34,32.0,24.0,34,9.0,8.0,2.0,15,,784,99,600,226.0,363,85,,320,467.0,227.0,308,17,,5,,0.0,14,165,374,4,0,88,1,13,2.693966527516238,16.810677949893694,14.056505169280898
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,ASTErrorNode.java,False,2,0,2,0,1,,,,1.0,0.0,1.0,5,5.0,1.0,5,0.0,0.0,0.0,5,,49,8,21,18.0,6,20,,12,18.0,13.0,5,1,,0,,0.0,95,585,240,50,41,20,10,20,8.405867437527915,90.86236237798501,20.695920486314915
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,ASTNode.java,False,10,1,8,1,2,,,,1.0,0.0,1.0,26,26.0,7.0,26,0.0,8.0,0.0,18,,350,53,240,75.0,133,57,,123,178.0,67.0,129,11,,4,,0.0,24,817,208,27,16,43,9,14,4.4830352959743545,14.760557604754702,2.446716158193695
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,ASTNodeOrigin.java,False,7,0,4,3,1,,,,1.0,0.0,0.0,6,6.0,5.0,6,0.0,0.0,0.0,6,,95,9,31,14.0,10,55,,16,23.0,13.0,10,1,,0,,1.0,77,777,345,9,7,14,5,20,9.246408443733314,13.490368697535558,12.745385013003379
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,ATSHook.java,False,15,1,14,2,1,,,,7.0,0.0,6.0,7,15.0,13.0,15,3.0,0.0,0.0,12,,227,27,178,69.0,118,36,,110,129.0,63.0,90,8,,2,,0.0,20,967,190,6,3,39,5,16,1.086551827947488,86.44186920875524,39.39743341039664
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,AbortDroneException.java,False,3,0,3,0,1,,,,1.0,0.0,1.0,2,2.0,0.0,2,0.0,0.0,0.0,2,,29,1,10,5.0,3,18,,4,7.0,5.0,2,1,,0,,1.0,80,279,117,7,7,11,9,13,8.050859642855318,81.65134297560843,64.1789854312394
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,AbortTxnRequest.java,False,7,0,6,1,2,,,,6.0,3.0,6.0,36,35.0,5.0,38,1.0,2.0,0.0,35,,387,64,297,104.0,144,29,,139,207.0,91.0,124,5,,3,,0.0,10,567,487,0,0,62,1,6,9.092688140978447,69.81660195114962,31.716049065955556
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,AbortTxnsDesc.java,False,5,0,3,2,1,,,,1.0,0.0,1.0,2,2.0,1.0,2,0.0,0.0,0.0,2,,36,0,13,8.0,3,23,,7,10.0,8.0,2,1,,0,,1.0,77,590,30,5,4,72,1,2,2.1748938085420066,99.4724521696805,32.63466983200285
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,AbortTxnsRequest.java,False,8,0,7,0,2,,,,6.0,3.0,5.0,39,38.0,4.0,41,1.0,2.0,0.0,38,,438,67,346,110.0,164,28,,154,236.0,101.0,149,6,,4,,0.0,8,463,53,12,2,40,5,18,7.9104466661959965,48.20247173353021,4.7430341776281155
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,AbstractBucketJoinProc.java,False,38,3,32,3,7,,,,1.0,2.0,0.0,12,10.0,1.0,12,0.0,4.0,3.0,5,,515,52,395,155.0,236,69,,193,282.0,137.0,205,26,,6,,0.0,17,785,378,2,2,15,1,2,5.243831559680622,83.56332046196167,21.392340541612217
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,AbstractCommandHandler.java,False,7,0,7,0,2,,,,1.0,0.0,0.0,8,8.0,6.0,8,0.0,0.0,0.0,8,,110,18,67,30.0,26,25,,31,46.0,24.0,24,5,,2,,0.0,37,502,84,3,0,42,3,13,3.8920510196718716,30.926503153392122,6.861771170764507
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,AbstractCorrelationProcCtx.java,False,5,0,5,0,2,,,,1.0,0.0,1.0,8,8.0,5.0,8,0.0,0.0,0.0,8,,99,14,63,28.0,23,23,,35,49.0,29.0,22,5,,3,,0.0,37,789,393,28,2,51,6,15,6.364316688973843,9.882081451569572,8.674381596656193
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,AbstractDeserializer.java,False,0,0,0,0,0,,,,1.0,0.0,0.0,4,4.0,0.0,4,0.0,0.0,0.0,4,,68,8,11,10.0,0,49,,9,10.0,10.0,0,0,,0,,4.0,45,540,257,42,41,54,2,20,2.6834175259746855,98.22951636243292,21.693626963103025
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,AbstractEncodingAwareSerDe.java,False,8,0,8,0,2,,,,1.0,0.0,1.0,7,7.0,1.0,7,0.0,0.0,4.0,3,,87,12,43,27.0,11,32,,23,30.0,21.0,11,2,,1,,0.0,74,486,2,9,8,31,4,9,1.5621499274086907,23.93158401801683,17.886963921081453
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,AbstractExpression.java,False,8,0,8,0,2,,,,1.0,0.0,1.0,12,12.0,2.0,12,0.0,0.0,10.0,2,,150,16,121,59.0,56,13,,82,105.0,58.0,63,3,,2,,0.0,11,904,494,28,26,70,8,12,1.3907628273469834,57.37344850590193,16.939434749637783
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,AbstractFileMergeOperator.java,False,18,1,14,4,3,,,,1.0,1.0,2.0,12,11.0,16.0,12,0.0,2.0,4.0,6,,293,23,204,69.0,118,66,,107,142.0,61.0,94,9,,5,,0.0,32,633,450,25,12,73,3,9,6.281756964188916,69.8968439421941,2.446504624883585
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,AbstractFilterStringColLikeStringScalar.java,False,13,1,11,1,3,,,,10.0,0.0,1.0,30,30.0,21.0,30,9.0,1.0,1.0,19,,533,65,365,115.0,202,105,,184,271.0,120.0,160,24,,5,,0.0,29,639,48,35,9,56,10,12,5.947092092627475,2.275742647736782,1.1530926819086629
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,AbstractGenericUDAFResolver.java,False,9,1,8,0,2,,,,1.0,0.0,0.0,2,2.0,0.0,2,0.0,0.0,0.0,2,,56,6,23,12.0,6,27,,6,10.0,6.0,4,2,,1,,1.0,17,34,76,28,4,12,2,8,3.2609646683523534,51.289830436617216,10.450160914122126
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,AbstractGenericUDFEWAHBitmapBop.java,False,15,1,13,0,2,,,,1.0,0.0,0.0,7,7.0,3.0,7,1.0,0.0,3.0,3,,146,19,106,49.0,58,21,,59,75.0,46.0,43,4,,1,,0.0,20,863,109,50,31,3,8,12,5.713227738290611,62.48388800760669,57.28377987346609
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,AbstractGenericUDFReflect.java,False,15,0,14,1,3,,,,1.0,0.0,0.0,5,5.0,4.0,5,3.0,0.0,1.0,1,,108,11,71,25.0,37,26,,40,54.0,27.0,29,6,,3,,0.0,37,57,45,33,13,82,9,18,9.598183143867848,18.90012860875884,1.78677905970375
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,AbstractHBaseKeyFactory.java,False,5,0,5,0,1,,,,1.0,0.0,0.0,3,3.0,3.0,3,0.0,0.0,0.0,3,,53,8,28,19.0,5,17,,17,21.0,16.0,5,1,,0,,0.0,61,574,66,38,8,55,1,12,4.453212066878677,86.28687773167734,16.65091403485158
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,AbstractHBaseKeyPredicateDecomposer.java,False,16,2,12,3,2,,,,1.0,0.0,1.0,3,3.0,0.0,3,0.0,0.0,2.0,1,,80,10,38,19.0,18,32,,25,30.0,18.0,16,3,,2,,0.0,84,274,250,16,12,27,2,7,9.517386425633797,61.817597594530575,33.61460466033407
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,AbstractHiveAuthorizer.java,False,8,0,4,4,1,,,,1.0,0.0,0.0,1,1.0,0.0,1,0.0,0.0,0.0,1,,41,4,7,4.0,1,30,,2,4.0,3.0,1,1,,0,,4.0,29,922,438,31,4,70,6,20,9.78462342830429,40.16390945802344,31.879055938717254
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,AbstractHiveService.java,False,6,0,4,2,1,,,,1.0,0.0,0.0,17,17.0,6.0,17,0.0,0.0,2.0,15,,159,22,78,30.0,30,59,,36,58.0,31.0,28,2,,1,,0.0,76,858,23,20,9,54,1,11,5.264093773742891,55.46636618558239,37.77034911966214
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,AbstractIndexHandler.java,False,6,0,6,0,2,,,,1.0,1.0,0.0,3,2.0,0.0,3,0.0,0.0,0.0,3,,58,7,28,14.0,9,23,,17,23.0,14.0,10,3,,2,,0.0,82,221,160,49,22,78,10,17,2.9379422267958946,9.95696354950229,8.829425625829916
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,AbstractJoinTaskDispatcher.java,False,26,1,21,4,5,,,,1.0,0.0,0.0,6,6.0,1.0,6,0.0,0.0,2.0,4,,186,14,129,51.0,68,43,,63,97.0,49.0,60,7,,5,,0.0,33,878,253,3,0,75,4,7,5.952617805218029,84.41944715427947,11.694114852805315
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,AbstractMapJoinOperator.java,False,9,1,8,0,1,,,,1.0,0.0,1.0,7,7.0,5.0,7,0.0,0.0,3.0,4,,120,20,75,40.0,33,26,,42,54.0,33.0,25,3,,1,,0.0,35,616,33,35,17,14,10,5,6.199333184403336,74.6261497537704,57.33281875823888
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,AbstractMapJoinTableContainer.java,False,4,0,4,0,1,,,,1.0,1.0,2.0,4,3.0,1.0,4,0.0,0.0,3.0,1,,51,8,25,14.0,9,18,,14,19.0,13.0,7,1,,0,,0.0,72,638,458,40,39,60,10,18,5.899327665074794,80.10710784655964,56.27804060490213
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,AbstractMapOperator.java,False,7,0,6,1,2,,,,2.0,0.0,1.0,14,16.0,7.0,16,0.0,1.0,2.0,13,,178,30,99,50.0,42,49,,54,74.0,44.0,38,6,,2,,0.0,49,235,500,15,3,39,2,6,4.326702800779309,14.14645372796622,9.89636402034459
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,AbstractOperatorDesc.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,12,12.0,5.0,12,0.0,0.0,0.0,12,,92,18,57,32.0,14,17,,21,34.0,22.0,12,1,,0,,0.0,30,516,235,7,0,97,4,4,7.966824283903608,18.46578562465068,7.1413097982759135
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,AbstractOutputFormat.java,False,12,1,11,0,2,,,,1.0,0.0,0.0,4,4.0,0.0,4,3.0,0.0,0.0,1,,50,8,17,8.0,8,25,,11,14.0,8.0,7,2,,1,,1.0,47,990,289,5,4,69,9,8,4.808212722627877,92.85946761805543,2.5512177119599517
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,AbstractParquetMapInspector.java,False,10,1,9,0,3,,,,1.0,0.0,0.0,13,13.0,2.0,13,0.0,0.0,0.0,13,,173,26,134,48.0,68,13,,57,90.0,37.0,58,10,,2,,0.0,10,418,325,19,19,72,1,7,8.122498530977614,89.98175867773361,7.394513508626767
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,AbstractPrimitiveJavaObjectInspector.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,5,5.0,0.0,5,0.0,0.0,2.0,3,,49,6,23,12.0,5,20,,7,13.0,8.0,5,1,,0,,0.0,87,321,394,16,11,25,1,9,7.412971808603308,71.53321546320687,70.05306431342908
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,AbstractPrimitiveLazyObjectInspector.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,4,4.0,0.0,4,0.0,0.0,2.0,2,,48,6,22,13.0,4,20,,9,14.0,10.0,4,2,,0,,0.0,91,477,78,36,30,76,5,7,6.284405955408898,62.023337987145865,31.902685071340226
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,AbstractPrimitiveObjectInspector.java,False,7,0,4,3,1,,,,1.0,0.0,0.0,10,10.0,1.0,10,0.0,0.0,2.0,8,,107,13,46,25.0,10,48,,15,26.0,16.0,10,1,,0,,1.0,4,347,28,30,9,6,5,15,8.14857598570141,29.436364406073423,22.344116883769484
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,AbstractPrimitiveWritableObjectInspector.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,4,4.0,0.0,4,0.0,0.0,2.0,2,,46,6,20,11.0,4,20,,6,11.0,7.0,4,1,,0,,1.0,0,714,352,17,0,35,3,19,6.103528895440237,80.033383872839,2.6839877894496755
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,AbstractRecordWriter.java,False,12,0,11,1,2,,,,3.0,1.0,1.0,21,20.0,14.0,21,2.0,5.0,7.0,7,,300,31,224,93.0,112,46,,120,157.0,87.0,84,8,,2,,0.0,21,623,83,41,33,45,8,11,5.455623277939061,16.49885003178776,16.258334287295433
2.1.1,1af77bbf8356e86cabbed92cfa8cc2e1470a1d5c,AbstractRowContainer.java,False,0,0,0,0,0,,,,2.0,0.0,0.0,8,8.0,0.0,8,0.0,0.0,0.0,8,,59,10,14,12.0,0,35,,10,12.0,12.0,0,0,,0,,2.0,50,919,493,7,2,92,4,10,6.155538432280407,39.97322456238336,33.79381555438799
